space_time_id,GID_0,NAME_0,GID_2,NAME_1,year,month,day,country,admin1,location,infra_cate,infra,sub_event_,damage_inf,severity_i,notes,fatalities,actor1,assoc_acto,inter1,actor2,assoc_ac_1,inter2,source,radio,mcc,net,ran_usd,tower_usd,power_usd,backhaul_usd,labor_usd,total_usd,pop,wealth_usd,wealth_cfa,usd_to_cfa,direct_cost,indirect_cost_usd,value_at_risk,protection_costs,benefit-cost-ratio
2022_7_1_-0.4536_12.9648,BFA,Burkina Faso,BFA.4.2_1,Centre-Nord,2022,7,1,BFA,Centre-Nord,Zeguedeguen,communications,antenna,Armed clash,arson,burned,"On 1 July 2022, presumed JNIM militants attacked the gendarmerie in the town of Zeguedeguen (Zeguedeguen, Namentenga). One gendarme was killed, and the militants burned the facility, tricycles, and a telecommunications antenna.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Police Forces of Burkina Faso (2022-) Gendarmerie,,State Forces,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,22663,6988778,11184,0.0016,91000,80419,171419,2576,66.5
2022_2_6_-0.0636_11.6147,BFA,Burkina Faso,BFA.3.2_1,Centre-Est,2022,2,6,BFA,Centre-Est,Lalgaye,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 6 February 2022, presumed JNIM militants burned telecommunications antennas in the area of Lalgaye (Lalgaye, Koulpelogo).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,40000,15000,5000,30000,1000,91000,22032,5887089,9414,0.0016,91000,67742,158742,2576,61.6
2021_2_27_-1.4817_14.0664,BFA,Burkina Faso,BFA.12.3_1,Sahel,2021,2,27,BFA,Sahel,Tongomayel,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Looting: On 27 February 2021, presumed JNIM militants removed a generator from a telecommunications antenna in Tongomayel (Tongomayel, Soum).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,11640,2747997,4389,0.0016,91000,31621,122621,2576,47.6
2022_10_14_-2.2078_13.549,BFA,Burkina Faso,BFA.10.3_1,Nord,2022,10,14,BFA,Nord,Boulounga,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 14 October 2022, presumed JNIM militants burned seven house yards and telecommunications antennas in the village of Boulounga (Namissiguima, Yatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,25080,7200160,11528,0.0016,91000,82851,173851,2576,67.5
2022_2_24_-1.569_13.5406,BFA,Burkina Faso,BFA.4.1_1,Centre-Nord,2022,2,24,BFA,Centre-Nord,Wousse,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 24 February 2022, presumed JNIM militants sabotaged an electric line and a telecommunications antenna in the area of Wousse (Kongoussi, Bam).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,16053,4806964,7695,0.0016,91000,55313,146313,2576,56.8
2022_1_16_-3.2_12.8166,BFA,Burkina Faso,BFA.1.5_1,Boucle du Mouhoun,2022,1,16,BFA,Boucle du Mouhoun,Gassan,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 16 January 2022, presumed JNIM militants destroyed several telecommunications antennas in the town of Gassan (Gassan, Nayala).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,14014,3948342,6317,0.0016,91000,45433,136433,2576,53.0
2022_5_6_-0.1496_13.3896,BFA,Burkina Faso,BFA.8.1_1,Est,2022,5,6,BFA,Est,Nieba,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 6 May 2022, presumed JNIM militants burned a high school and telecommunications antennas in the village of Nieba (Coalla, Gnagna).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,6241,1810002,2896,0.0016,91000,20827,111827,2576,43.4
2022_10_8_-3.535_11.2982,BFA,Burkina Faso,BFA.9.3_1,Haut-Bassins,2022,10,8,BFA,Hauts-Bassins,Pe,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 8 October 2022, presumed JNIM militants burned a telecommunications antenna in the village of Pe (Koumbia, Tuy).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,13096,3623591,5803,0.0016,91000,41696,132696,2576,51.5
2023_1_30_-0.3204_12.4845,BFA,Burkina Faso,BFA.3.3_1,Centre-Est,2023,1,30,BFA,Centre-Est,Ouenga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 30 January 2023, presumed JNIM militants vandalized cell phone installations in Ouenga (Andemtenga, Kourittenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,40000,15000,5000,30000,1000,91000,16078,4531204,7248,0.0016,91000,52140,143140,2576,55.6
2021_11_22_0.9074_13.4411,BFA,Burkina Faso,BFA.12.4_1,Sahel,2021,11,22,BFA,Sahel,Boundore,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 22 November 2021, presumed JNIM militants destroyed telecommunications antennas in the town of Boundore (Boundore, Yagha).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,9391,2082884,3333,0.0016,91000,23967,114967,2576,44.6
2022_2_23_-1.5475_13.4985,BFA,Burkina Faso,BFA.4.1_1,Centre-Nord,2022,2,23,BFA,Centre-Nord,Yalka,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 23 February 2022, presumed JNIM militants burned a telecommunications antenna and a volunteer fighter (VDP) headquarters in the village of Yalka (Kongoussi, Bam). The militants called on the VDP to disarm.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),VDP: Volunteer for Defense of Homeland,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,10458,3095809,4951,0.0016,91000,35623,126623,2576,49.2
2022_2_19_1.3169_12.4037,BFA,Burkina Faso,BFA.8.5_1,Est,2022,2,19,BFA,Est,Sakoani,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 19 February 2022, presumed JNIM militants destroyed telecommunications antennas in the village of Sakoani (Kantchari, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,40000,15000,5000,30000,1000,91000,9002,2839951,4539,0.0016,91000,32679,123679,2576,48.0
2022_12_30_-1.165_13.1482,BFA,Burkina Faso,BFA.4.3_1,Centre-Nord,2022,12,30,BFA,Centre-Nord,Delga,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 30 December 2022, presumed JNIM militants destroyed a telecommunications installation in the village of Delga (Kaya, Sanmatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,40000,15000,5000,30000,1000,91000,40369,17230108,27566,0.0016,91000,198264,289264,2576,112.3
2022_3_5_-2.8146_13.1271,BFA,Burkina Faso,BFA.1.6_1,Boucle du Mouhoun,2022,3,5,BFA,Boucle du Mouhoun,Bonou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 5 March 2022, presumed JNIM militants burned a telecommunications antenna in the village of Bonou (Tougan, Sourou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,6339,2084667,3334,0.0016,91000,23988,114988,2576,44.6
2022_9_8_-4.189_12.0804,BFA,Burkina Faso,BFA.1.2_1,Boucle du Mouhoun,2022,9,8,BFA,Boucle du Mouhoun,Bena,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 8 September 2022, presumed JNIM militants burned telecommunications antennas in the village of Bena (Solenzo, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,24980,7363831,11783,0.0016,91000,84734,175734,2576,68.2
2022_7_26_0.505_11.703,BFA,Burkina Faso,BFA.8.2_1,Est,2022,7,26,BFA,Est,Natiaboani,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 26 July 2022, overnight presumed JNIM militants sabotaged a telecommunications antenna near the village of Natiaboani (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,15579,4082899,6528,0.0016,91000,46981,137981,2576,53.6
2020_5_11_0.5875_11.3512,BFA,Burkina Faso,BFA.8.4_1,Est,2020,5,11,BFA,Est,Kabonga,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 11 May 2020, presumed JNIM militants briefly detained two telecommunication technicians in Kabonga (Pama, Kompienga), and in front of them destroyed the antenna that the technicians were supposed to repair before releasing them.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,12470,3171039,5058,0.0016,91000,36489,127489,2576,49.5
2022_10_6_-3.4779_11.1344,BFA,Burkina Faso,BFA.13.1_1,Sud-Ouest,2022,10,6,BFA,Sud-Ouest,Nahirindon,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 October 2022, presumed JNIM militants vandalized telecommunications antennas in the village of Nahirindon (Gbondjigui, Bougouriba).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,6785,1620152,2589,0.0016,91000,18643,109643,2576,42.6
2022_12_4_-2.6333_11.2666,BFA,Burkina Faso,BFA.5.3_1,Centre-Ouest,2022,12,4,BFA,Centre-Ouest,Niabouri,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 4 December 2022, presumed JNIM militants vandalized the mayor's office and telecommunications antennas in the village of Niabouri (Niabouri, Sissili).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Government of Burkina Faso (2022-),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,20496,4339503,6938,0.0016,91000,49934,140934,2576,54.7
2022_9_3_-2.5999_13.0998,BFA,Burkina Faso,BFA.10.4_1,Nord,2022,9,3,BFA,Nord,Bangasse,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 3 September 2022, presumed JNIM militants vandalized a school and telecommunications installations in the village of Bangasse (Boussou, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,8245,2325255,3717,0.0016,91000,26756,117756,2576,45.7
2022_1_28_0.6079_12.0249,BFA,Burkina Faso,BFA.8.2_1,Est,2022,1,28,BFA,Est,Namoungou,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 28 January 2022, presumed JNIM militants destroyed telecommunications antennas near the village of Namoungou (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,40000,15000,5000,30000,1000,91000,15578,4492172,7193,0.0016,91000,51691,142691,2576,55.4
2022_2_4_-3.4151_13.169,BFA,Burkina Faso,BFA.1.6_1,Boucle du Mouhoun,2022,2,4,BFA,Boucle du Mouhoun,Di,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: Around 4 February 2022 (as reported), presumed JNIM militants sabotaged a telecommunications installation in the town of Di (Di, Sourou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,2.0,40000,15000,5000,30000,1000,91000,19588,7241455,11580,0.0016,91000,83326,174326,2576,67.7
2022_2_3_-3.472_12.6004,BFA,Burkina Faso,BFA.1.4_1,Boucle du Mouhoun,2022,2,3,BFA,Boucle du Mouhoun,Soukui,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 3 February 2022, presumed JNIM militants sabotaged a telecommunications antenna in the village of Soukui (Dedougou, Mouhoun).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,16933,4467920,7151,0.0016,91000,51412,142412,2576,55.3
2022_2_10_0.1526_12.4178,BFA,Burkina Faso,BFA.8.1_1,Est,2022,2,10,BFA,Est,Botou,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 10 February 2022, presumed JNIM militants destroyed telecommunications antennas in the village of Botou (Bilanga, Gnagna).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,12868,3141149,5030,0.0016,91000,36145,127145,2576,49.4
2022_10_6_-3.5133_11.109,BFA,Burkina Faso,BFA.13.1_1,Sud-Ouest,2022,10,6,BFA,Sud-Ouest,Intiedougou,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 October 2022, presumed JNIM militants vandalized telecommunications antennas in the village of Intiedougou (Gbondjigui, Bougouriba).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,5185,1385040,2220,0.0016,91000,15937,106937,2576,41.5
2022_6_29_0.5264_13.4417,BFA,Burkina Faso,BFA.12.4_1,Sahel,2022,6,29,BFA,Sahel,Sebba,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 29 June 2022, presumed IS Sahel militants destroyed telecommunications antennas on the road between Sebba (Sebba, Yagha) and Dori (Dori, Seno).",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,17187,4709368,7522,0.0016,91000,54190,145190,2576,56.4
2022_1_26_0.8333_11.1574,BFA,Burkina Faso,BFA.8.4_1,Est,2022,1,26,BFA,Est,Nadiagou,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 26 January 2022, presumed JNIM militants vandalized a telecommunications antenna about 8km southeast of Nadiagou (Pama, Kompienga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,40000,15000,5000,30000,1000,91000,12453,3730943,5975,0.0016,91000,42931,133931,2576,52.0
2022_8_19_-0.2017_12.288,BFA,Burkina Faso,BFA.8.1_1,Est,2022,8,19,BFA,Centre-Est,Sabrabinatenga,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 19 August 2022, presumed JNIM militants burned telecommunications antennas in the village of Sabrabinatenga (Andemtenga, Kourittenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,40000,15000,5000,30000,1000,91000,17051,4621763,7395,0.0016,91000,53182,144182,2576,56.0
2019_4_19_-0.7166_14.0482,BFA,Burkina Faso,BFA.12.3_1,Sahel,2019,4,19,BFA,Sahel,Djika,communications,other,Attack on civilians,sabotage,damaged,"On 19 April 2019, presumed ISGS militants attacked the village of Djika (Soum, Sahel). Seven people including three school construction workers were reportedly killed, two vehicles burned, telecommunications mast damaged, and livestock seized.",7,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,11658,3109560,4972,0.0016,91000,35781,126781,2576,49.2
2022_2_7_0.3386_12.2975,BFA,Burkina Faso,BFA.8.2_1,Est,2022,2,7,BFA,Est,Yamba,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 7 February 2022, presumed JNIM militants sabotaged a telecommunications antenna in the town of Yamba (Yamba, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,40000,15000,5000,30000,1000,91000,11010,2972316,4768,0.0016,91000,34202,125202,2576,48.6
2022_10_31_-0.36_11.3693,BFA,Burkina Faso,BFA.3.1_1,Centre-Est,2022,10,31,BFA,Centre-Est,Gnangdin,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 31 October 2022, presumed JNIM militants burned telecommunication antennas in the village of Gnangdin (Bittou, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,1.0,40000,15000,5000,30000,1000,91000,18687,4902917,7845,0.0016,91000,56417,147417,2576,57.2
2011_4_15_-1.5247_12.3703,BFA,Burkina Faso,BFA.7.1_1,Centre,2011,4,15,BFA,Centre,Ouagadougou,communications,radio station,Violent demonstration,ransacking,unknown,"Soldiers from three barracks took to the streets of the Burkina Faso capital overnight, firing into the air and pillaging as their mutiny entered a third day, an AFP journalist reported Saturday. A group of mutinous soldiers in the early hours of 15 Apri",0,Rioters (Burkina Faso),Military Forces of Burkina Faso (1987-2014),Rioters,,,,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,LTE,613.0,2.0,40000,15000,5000,30000,1000,91000,2449705,3273727439,5237959,0.0016,91000,37670288,37761288,2576,14658.9
2022_3_24_-2.3336_13.6758,BFA,Burkina Faso,BFA.10.3_1,Nord,2022,3,24,BFA,Nord,Aorema,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 24 March 2022, presumed JNIM militants set off explosives and destroyed telecommunications antenna in the village of Aorema (Ouahigouya, Yatenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,1.0,40000,15000,5000,30000,1000,91000,10557,4686675,7501,0.0016,91000,53929,144929,2576,56.3
2022_8_29_-4.09_12.18,BFA,Burkina Faso,BFA.1.2_1,Boucle du Mouhoun,2022,8,29,BFA,Boucle du Mouhoun,Solenzo,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 29 August 2022, presumed JNIM militants burned the offices of National Identification Office (ONI) and sabotaged telecommunications antennas and a vehicle of a policeman in the town of Solenzo (Solenzo, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,1.0,40000,15000,5000,30000,1000,91000,28269,8492827,13585,0.0016,91000,97726,188726,2576,73.3
2022_2_6_-3.8195_10.0524,BFA,Burkina Faso,BFA.13.4_1,Sud-Ouest,2022,2,6,BFA,Sud-Ouest,Djigoue,communications,antenna,Attack on civilians,destruction,destroyed,"On 6 February 2022, presumed JNIM militants shot and wounded a mentally ill person insulting them and destroyed a telecommunications antenna in the village of Djigoue (Djigoue, Poni).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,22883,6695291,10722,0.0016,91000,77042,168042,2576,65.2
2022_2_20_-0.541_13.4151,BFA,Burkina Faso,BFA.4.2_1,Centre-Nord,2022,2,20,BFA,Centre-Nord,Tafogo,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 20 February 2022, presumed JNIM militants destroyed a telecommunications antenna in the village of Tafogo (Tougouri, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,9183,2491427,3982,0.0016,91000,28668,119668,2576,46.5
2022_10_12_-2.3476_13.3857,BFA,Burkina Faso,BFA.10.4_1,Nord,2022,10,12,BFA,Nord,Leba,communications,antenna,Looting/property destruction,arson,partially burned,"Property destruction: On 12 October 2022, presumed JNIM militants burned the generator of a telecommunications antenna and vandalized a school in the village of Leba (Leba, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,40000,15000,5000,30000,1000,91000,25224,7320801,11720,0.0016,91000,84239,175239,2576,68.0
2023_3_29_-0.5413_12.7226,BFA,Burkina Faso,BFA.4.2_1,Centre-Nord,2023,3,29,BFA,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,1.0,40000,15000,5000,30000,1000,91000,30790,13822820,22122,0.0016,91000,159057,250057,2576,97.1
2022_12_25_-0.6829_11.2846,BFA,Burkina Faso,BFA.3.1_1,Centre-Est,2022,12,25,BFA,Centre-Est,Wangala,communications,antenna,Abduction/forced disappearance,sabotage,unknown,"On 25 December 2022, presumed JNIM militants abducted a mechanic and sabotaged telecommunications antennas in the village of Wangala (Zabre, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,40000,15000,5000,30000,1000,91000,26239,6829853,10921,0.0016,91000,78590,169590,2576,65.8
2022_2_4_-3.2974_13.0747,BFA,Burkina Faso,BFA.1.6_1,Boucle du Mouhoun,2022,2,4,BFA,Boucle du Mouhoun,Kassoum,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: Around 4 February 2022 (as reported), presumed JNIM militants sabotaged a telecommunications installation in the town of Kassoum (Kassoum, Sourou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,10100,2991725,4784,0.0016,91000,34425,125425,2576,48.7
2021_5_7_0.4199_13.9931,BFA,Burkina Faso,BFA.12.2_1,Sahel,2021,5,7,BFA,Tillaberi,Petel Kole,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 7 May 2021, presumed ISWAP (Greater Sahara) militants burned a telecom antenna in the village of Petel Kole (Tera, Tillaberi).",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Niger),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,9459,2368507,3793,0.0016,91000,27254,118254,2576,45.9
2022_11_26_-3.6664_10.3116,BFA,Burkina Faso,BFA.13.4_1,Sud-Ouest,2022,11,26,BFA,Sud-Ouest,Lokosso-Gan,communications,antenna,Attack on civilians,destruction,destroyed,"On 26 November 2022, presumed JNIM militants killed a volunteer fighter (VDP) recruit (assumed off-duty) and destroyed telecommunications antennas in the village of Lokosso-Gan (Loropeni, Poni).",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),VDP: Volunteer for Defense of Homeland,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,12450,3154560,5054,0.0016,91000,36299,127299,2576,49.4
2021_8_6_0.639_13.165,BFA,Burkina Faso,BFA.12.4_1,Sahel,2021,8,6,BFA,Sahel,Mansila,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 August 2021, presumed JNIM militants vandalized a telecommunications antenna in the commune of Mansila (Mansila, Yagha).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,15004,4148506,6632,0.0016,91000,47736,138736,2576,53.9
2023_3_3_-3.0788_14.3992,MLI,Mali,MLI.6.5_1,Mopti,2023,3,3,MLI,Mopti,Madougou,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Property destruction: On 3 March 2023, JNIM sabotaged and took away a Malitel communication antenna in Madougou (Koro, Mopti). They abandoned the equipment later after being allegedly asked by their commander to leave it.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,15054,5886625,9417,0.0016,91000,67737,158737,8636,18.4
2022_1_15_-4.466_13.0179,MLI,Mali,MLI.7.7_1,Ségou,2022,1,15,MLI,Segou,Mandiakuy,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 15 January 2022, presumed JNIM militants sabotaged a telecommunications antenna in the town of Mandiakuy (Tominian, Segou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,17187,5677931,9086,0.0016,91000,65335,156335,8636,18.1
